antecedents,consequents,support,confidence,lift,leverage,conviction
"NO2_HIGH, O3_LOW","RAIN_LOW, TEMP_LOW",0.10704536591706747,0.5398230088495575,2.6861956061317245,0.0671951905714161,1.7363712265896067
"NO2_HIGH, TEMP_LOW","O3_LOW, RAIN_LOW",0.10704536591706747,0.48455428067078554,3.0871023446793817,0.07237033607830617,1.6355536477744401
O3_LOW,"NO2_HIGH, RAIN_LOW, TEMP_LOW",0.10704536591706747,0.3903768665560559,2.6001465233036694,0.06587639141594637,1.3940801548700428
TEMP_LOW,"NO2_HIGH, O3_LOW, RAIN_LOW",0.10704536591706747,0.34724857685009486,2.6983669714219998,0.06737494041498829,1.334829080499034
NO2_HIGH,"O3_LOW, RAIN_LOW, TEMP_LOW",0.10704536591706747,0.3245320197044335,2.6391382955456733,0.06648463967633268,1.2984050951167019
"NO2_HIGH, TEMP_LOW",HUMIDITY_HIGH,0.10698037176654102,0.4842600764930862,1.7490200790898178,0.04581448062239068,1.4021115794957806
"HUMIDITY_HIGH, TEMP_LOW",NO2_HIGH,0.10698037176654102,0.728963684676705,2.210016798509514,0.058573331675854365,2.4725641849096327
"HUMIDITY_HIGH, NO2_HIGH",TEMP_LOW,0.10698037176654102,0.8334177215189874,2.7035557797366945,0.06741012410663881,4.1524989954551526
TEMP_LOW,"HUMIDITY_HIGH, NO2_HIGH",0.10698037176654102,0.34703773982711367,2.7035557797366945,0.06741012410663881,1.3348957602533886
NO2_HIGH,"HUMIDITY_HIGH, TEMP_LOW",0.10698037176654102,0.3243349753694581,2.210016798509514,0.058573331675854365,1.2628198545245537
HUMIDITY_HIGH,"NO2_HIGH, TEMP_LOW",0.10698037176654102,0.3863849765258216,1.7490200790898178,0.04581448062239068,1.269663962837071
"RAIN_LOW, TEMP_LOW",PM10_HIGH,0.10555050045495905,0.5252263906856404,2.1072055403101078,0.05546022760980239,1.581274565398106
"PM10_HIGH, RAIN_LOW",TEMP_LOW,0.10555050045495905,0.5584594222833562,1.811607984661969,0.047287067444834685,1.5666345947867806
"PM10_HIGH, TEMP_LOW",RAIN_LOW,0.10555050045495905,0.7147887323943662,1.1558317852464235,0.014230550785591128,1.3378877382517056
TEMP_LOW,"PM10_HIGH, RAIN_LOW",0.10555050045495905,0.34239932532152645,1.811607984661969,0.047287067444834685,1.2332666943591621
PM10_HIGH,"RAIN_LOW, TEMP_LOW",0.10555050045495905,0.42346805736636245,2.1072055403101078,0.05546022760980239,1.3859389696989688
NO2_MID,PM10_MID,0.10496555310022097,0.31948565776458954,1.274463658378526,0.02260498329490654,1.101104730516114
PM10_MID,NO2_MID,0.10496555310022097,0.4187192118226601,1.2744636583785258,0.02260498329490654,1.1551294705510402
HUMIDITY_LOW,WIND_HIGH,0.10379565839074484,0.3740046838407494,1.6728011818528403,0.04174664771526341,1.2402970152439365
WIND_HIGH,HUMIDITY_LOW,0.10379565839074484,0.46424418604651163,1.67280118185284,0.04174664771526341,1.3485154214579722
RADIATION_HIGH,HUMIDITY_LOW,0.10366567008969192,0.6186966640806827,2.229336504343181,0.05716498708928752,1.8947512628237824
HUMIDITY_LOW,RADIATION_HIGH,0.10366567008969192,0.373536299765808,2.2293365043431814,0.05716498708928752,1.3288001836844032
"NO2_HIGH, O3_LOW, TEMP_LOW",PM10_HIGH,0.10321071103600676,0.6352,2.5484190873533246,0.06271081384555022,2.0579699362145125
"O3_LOW, PM10_HIGH, TEMP_LOW",NO2_HIGH,0.10321071103600676,0.9084668192219679,2.7542207843446698,0.06573705909689238,7.3214399454049115
"NO2_HIGH, O3_LOW, PM10_HIGH",TEMP_LOW,0.10321071103600676,0.8846796657381616,2.869846370872308,0.06724686569447538,5.998358819203857
"NO2_HIGH, PM10_HIGH, TEMP_LOW",O3_LOW,0.10321071103600676,0.7818808468734614,2.8513910191976954,0.06701409319541068,3.3274917334189364
"O3_LOW, TEMP_LOW","NO2_HIGH, PM10_HIGH",0.10321071103600676,0.5223684210526316,2.921541449042454,0.06788322626941737,1.7193190904829585
"NO2_HIGH, O3_LOW","PM10_HIGH, TEMP_LOW",0.10321071103600676,0.5204850868567683,3.5247286735819707,0.07392882281307019,1.7774906820245373
"O3_LOW, PM10_HIGH","NO2_HIGH, TEMP_LOW",0.10321071103600676,0.7834237789837197,3.546266038082822,0.07410665907610237,3.597278033131915
"NO2_HIGH, TEMP_LOW","O3_LOW, PM10_HIGH",0.10321071103600676,0.46719623418652545,3.5462660380828224,0.07410665907610237,1.6295996999143627
"PM10_HIGH, TEMP_LOW","NO2_HIGH, O3_LOW",0.10321071103600676,0.698943661971831,3.5247286735819703,0.07392882281307019,2.6629661809969267
"NO2_HIGH, PM10_HIGH","O3_LOW, TEMP_LOW",0.10321071103600676,0.5772446383133406,2.9215414490424534,0.06788322626941737,1.8980664827009939
O3_LOW,"NO2_HIGH, PM10_HIGH, TEMP_LOW",0.10321071103600676,0.3763925100734771,2.8513910191976954,0.06701409319541068,1.3918961755623673
TEMP_LOW,"NO2_HIGH, O3_LOW, PM10_HIGH",0.10321071103600676,0.334809192494202,2.8698463708723074,0.06724686569447538,1.3279430350476067
NO2_HIGH,"O3_LOW, PM10_HIGH, TEMP_LOW",0.10321071103600676,0.3129064039408867,2.7542207843446698,0.06573705909689238,1.2900574681000245
PM10_HIGH,"NO2_HIGH, O3_LOW, TEMP_LOW",0.10321071103600676,0.41408083441981747,2.5484190873533246,0.06271081384555022,1.4294030181698423
NO2_MID,TEMP_HIGH,0.10223579877810997,0.3111770524233432,1.0102912278087273,0.0010414144619613902,1.004601723983842
TEMP_HIGH,NO2_MID,0.10223579877810997,0.33192656678624183,1.0102912278087273,0.0010414144619613902,1.0050610242930316
NO2_LOW,TEMP_MID,0.1017808397244248,0.30796460176991153,1.0060176991150442,0.0006088227569722715,1.0026619343389531
TEMP_MID,NO2_LOW,0.1017808397244248,0.332484076433121,1.0060176991150442,0.0006088227569722715,1.0029794360492288
NO2_LOW,RADIATION_HIGH,0.1016508514233719,0.30757128810226153,1.8356446232511232,0.046274745321016775,1.2022105173272264
RADIATION_HIGH,NO2_LOW,0.1016508514233719,0.6066718386346005,1.8356446232511234,0.046274745321016775,1.7021530882733378
NO2_LOW,HUMIDITY_MID,0.10145586897179254,0.3069813176007866,1.1137030305601752,0.010358093184326261,1.0452240697315676
HUMIDITY_MID,NO2_LOW,0.10145586897179254,0.36807356755482196,1.1137030305601752,0.010358093184326261,1.0594662767664342
PM25_HIGH,NO2_HIGH,0.10113089821916027,0.7557066537153958,2.2910941032640553,0.05699002330918515,2.7432375718392104
NO2_HIGH,PM25_HIGH,0.10113089821916027,0.3066009852216749,2.2910941032640553,0.05699002330918515,1.249175475599637
"NO2_HIGH, O3_LOW",HUMIDITY_HIGH,0.10048095671389574,0.50671910848902,1.8301361979371036,0.045577416295889656,1.4659495861319327
"HUMIDITY_HIGH, O3_LOW",NO2_HIGH,0.10048095671389574,0.6681071737251513,2.025516645307424,0.050873387728134496,2.0191900307097366
"HUMIDITY_HIGH, NO2_HIGH",O3_LOW,0.10048095671389574,0.7827848101265824,2.8546876246995962,0.06528237461878139,3.3413394309663667
O3_LOW,"HUMIDITY_HIGH, NO2_HIGH",0.10048095671389574,0.36643754444181087,2.8546876246995962,0.06528237461878139,1.3757705259575648
NO2_HIGH,"HUMIDITY_HIGH, O3_LOW",0.10048095671389574,0.3046305418719212,2.025516645307424,0.050873387728134496,1.2218016275389847
HUMIDITY_HIGH,"NO2_HIGH, O3_LOW",0.10048095671389574,0.3629107981220657,1.8301361979371036,0.045577416295889656,1.2583839819928364
TEMP_MID,HUMIDITY_HIGH,0.1004159625633693,0.32802547770700635,1.1847417840375585,0.01565828463193414,1.0761195473450045
HUMIDITY_HIGH,TEMP_MID,0.1004159625633693,0.3626760563380282,1.1847417840375587,0.01565828463193414,1.0887360469049499
"TEMP_LOW, WIND_LOW",NO2_HIGH,0.09924606785389314,0.8399339933993399,2.546448162057585,0.060271754795935516,4.186739585189911
"NO2_HIGH, TEMP_LOW",WIND_LOW,0.09924606785389314,0.4492497793468667,2.0052675094374504,0.0497533855126053,1.4089239260133255
"NO2_HIGH, WIND_LOW",TEMP_LOW,0.09924606785389314,0.7514763779527558,2.4377431058783685,0.0585337927931735,2.7833681899322116
TEMP_LOW,"NO2_HIGH, WIND_LOW",0.09924606785389314,0.3219481340923466,2.4377431058783685,0.0585337927931735,1.2800376044514203
WIND_LOW,"NO2_HIGH, TEMP_LOW",0.09924606785389314,0.44299390774586594,2.0052675094374504,0.0497533855126053,1.3987008278629924
NO2_HIGH,"TEMP_LOW, WIND_LOW",0.09924606785389314,0.30088669950738917,2.5464481620575854,0.060271754795935516,1.261370129450469
NO2_HIGH,RADIATION_LOW,0.09911607955284024,0.30049261083743845,1.7920074846297782,0.043805998315474624,1.1898588986146175
RADIATION_LOW,NO2_HIGH,0.09911607955284024,0.5910852713178295,1.7920074846297782,0.043805998315474624,1.6388616967600882
O3_HIGH,PM10_MID,0.09905108540231379,0.36216730038022815,1.4447254559632332,0.03049059524588192,1.1747869964430475
PM10_MID,O3_HIGH,0.09905108540231379,0.3951257453979777,1.4447254559632332,0.03049059524588192,1.2010837112958164
PM25_HIGH,RAIN_LOW,0.09859612634862862,0.736765420106848,1.191368655151231,0.01583742196076393,1.4495840854027933
"NO2_LOW, RAIN_LOW",HUMIDITY_LOW,0.09794618484336409,0.5466086325716358,1.9695832367089434,0.04821678878746226,1.5934908098271157
"HUMIDITY_LOW, RAIN_LOW",NO2_LOW,0.09794618484336409,0.412199124726477,1.2472164666748426,0.019414360207906253,1.138999230413609
"HUMIDITY_LOW, NO2_LOW",RAIN_LOW,0.09794618484336409,0.8185768604019554,1.323659860656278,0.02394969393609897,2.1032634458108346
NO2_LOW,"HUMIDITY_LOW, RAIN_LOW",0.09794618484336409,0.296361848574238,1.2472164666748429,0.019414360207906253,1.083485004516167
HUMIDITY_LOW,"NO2_LOW, RAIN_LOW",0.09794618484336409,0.35292740046838406,1.9695832367089434,0.04821678878746226,1.268499280594967
"O3_HIGH, TEMP_HIGH",HUMIDITY_LOW,0.09775120239178474,0.4875202593192869,1.756671360629168,0.04210550531798816,1.4097630011527933
"HUMIDITY_LOW, O3_HIGH",TEMP_HIGH,0.09775120239178474,0.7825182101977107,2.540583494851652,0.0592753158130236,3.181842127031534
"HUMIDITY_LOW, TEMP_HIGH",O3_HIGH,0.09775120239178474,0.7354523227383863,2.689084942407988,0.061400099884679954,2.746214300971693
O3_HIGH,"HUMIDITY_LOW, TEMP_HIGH",0.09775120239178474,0.3574144486692015,2.6890849424079875,0.061400099884679954,1.3493720180568363
TEMP_HIGH,"HUMIDITY_LOW, O3_HIGH",0.09775120239178474,0.3173665330238447,2.540583494851652,0.0592753158130236,1.2819196318699166
HUMIDITY_LOW,"O3_HIGH, TEMP_HIGH",0.09775120239178474,0.3522248243559719,1.756671360629168,0.04210550531798816,1.234213776146987
TEMP_HIGH,WIND_MID,0.09716625503704666,0.31546739818527114,1.4200647713512526,0.0287424359287191,1.1363227864362737
WIND_MID,TEMP_HIGH,0.09716625503704666,0.43739028671737856,1.4200647713512529,0.0287424359287191,1.2299693807588519
NO2_MID,RAIN_HIGH,0.09703626673599376,0.29535113748763603,1.004481123206182,0.0004328916260008808,1.0018698682082117
RAIN_HIGH,NO2_MID,0.09703626673599376,0.33001768346595933,1.0044811232061819,0.0004328916260008808,1.0021974498705544
NO2_MID,HUMIDITY_LOW,0.09664630183283504,0.29416419386745796,1.059955570689627,0.005466723645463342,1.0235737135675727
HUMIDITY_LOW,NO2_MID,0.09664630183283504,0.34824355971896953,1.059955570689627,0.005466723645463342,1.030223144092382
"RAIN_LOW, WIND_LOW",NO2_HIGH,0.09651631353178214,0.6200417536534447,1.8797955510762365,0.04517226525135941,1.7637587617114463
"NO2_HIGH, RAIN_LOW",WIND_LOW,0.09651631353178214,0.4210377091012192,1.8793403516772145,0.04515982908996919,1.3402689179129608
"NO2_HIGH, WIND_LOW",RAIN_LOW,0.09651631353178214,0.7308070866141732,1.181733876473533,0.01484283741903758,1.4174988967629105
WIND_LOW,"NO2_HIGH, RAIN_LOW",0.09651631353178214,0.4308093994778068,1.8793403516772145,0.04515982908996919,1.3541432876545698
NO2_HIGH,"RAIN_LOW, WIND_LOW",0.09651631353178214,0.29261083743842364,1.8797955510762363,0.04517226525135941,1.193599017592595
"NO2_HIGH, RAIN_LOW, TEMP_LOW",PM10_HIGH,0.09560639542441181,0.6367965367965368,2.5548243846548933,0.05818449042042995,2.06701617355034
"PM10_HIGH, RAIN_LOW, TEMP_LOW",NO2_HIGH,0.09560639542441181,0.9057881773399015,2.7460998810939357,0.06079105746724834,7.113275883601848
"NO2_HIGH, PM10_HIGH, RAIN_LOW",TEMP_LOW,0.09560639542441181,0.7172111165285227,2.3265887073387836,0.054513444563419694,2.4461101000909915
"NO2_HIGH, PM10_HIGH, TEMP_LOW",RAIN_LOW,0.09560639542441181,0.724273756770064,1.1711693138900898,0.013973112951486524,1.383911278342092
"RAIN_LOW, TEMP_LOW","NO2_HIGH, PM10_HIGH",0.09560639542441181,0.4757438551099612,2.6607760649661443,0.0596746247341834,1.5664119532141552
"NO2_HIGH, RAIN_LOW","PM10_HIGH, TEMP_LOW",0.09560639542441181,0.41706833002551746,2.82438966803372,0.061756110349912526,1.462149568990153
"PM10_HIGH, RAIN_LOW","NO2_HIGH, TEMP_LOW",0.09560639542441181,0.5058459422283357,2.2897751300750726,0.05385277771380402,1.5766032274910153
"NO2_HIGH, TEMP_LOW","PM10_HIGH, RAIN_LOW",0.09560639542441181,0.43277434539570464,2.2897751300750726,0.05385277771380402,1.4297608080417992
"PM10_HIGH, TEMP_LOW","NO2_HIGH, RAIN_LOW",0.09560639542441181,0.6474471830985915,2.8243896680337195,0.061756110349912526,2.186241590316796
"NO2_HIGH, PM10_HIGH","RAIN_LOW, TEMP_LOW",0.09560639542441181,0.534714649218466,2.6607760649661443,0.0596746247341834,1.7173076376251137
TEMP_LOW,"NO2_HIGH, PM10_HIGH, RAIN_LOW",0.09560639542441181,0.31014126080539745,2.3265887073387836,0.054513444563419694,1.2563398099183298
NO2_HIGH,"PM10_HIGH, RAIN_LOW, TEMP_LOW",0.09560639542441181,0.2898522167487685,2.746099881093936,0.06079105746724834,1.2595258629830974
PM10_HIGH,"NO2_HIGH, RAIN_LOW, TEMP_LOW",0.09560639542441181,0.38357235984354626,2.554824384654893,0.05818449042042995,1.3786914423048795
HUMIDITY_HIGH,RAIN_LOW,0.09541141297283244,0.34460093896713617,0.5572285913766009,-0.07581349265723243,0.582211175492773
"O3_HIGH, TEMP_HIGH",RADIATION_HIGH,0.09482646561809437,0.4729335494327391,2.8225584141086593,0.06123053890702936,1.5793930329788157
"O3_HIGH, RADIATION_HIGH",TEMP_HIGH,0.09482646561809437,0.8164521544487968,2.6507560346801413,0.05905309968872592,3.770094487227856
"RADIATION_HIGH, TEMP_HIGH",O3_HIGH,0.09482646561809437,0.8016483516483517,2.9311220386077803,0.062474873166783504,3.662710245274602
O3_HIGH,"RADIATION_HIGH, TEMP_HIGH",0.09482646561809437,0.34672053231939165,2.93112203860778,0.062474873166783504,1.3496683879753113
TEMP_HIGH,"O3_HIGH, RADIATION_HIGH",0.09482646561809437,0.307870858830977,2.650756034680141,0.05905309968872592,1.2770094487227857
RADIATION_HIGH,"O3_HIGH, TEMP_HIGH",0.09482646561809437,0.5659425911559348,2.822558414108659,0.06123053890702936,1.8419062302265896
PM25_MID,RAIN_LOW,0.09463148316651501,0.697986577181208,1.1286622676311158,0.010787550503530197,1.2634559556306597
NO2_MID,PM10_LOW,0.09398154166125049,0.286053412462908,1.0511625995114169,0.0045743065627668195,1.0195013246812774
PM10_LOW,NO2_MID,0.09398154166125049,0.3453546692142345,1.0511625995114169,0.0045743065627668195,1.0256768627416017
PM10_HIGH,WIND_LOW,0.09398154166125049,0.3770534550195567,1.6830126077548302,0.038140283415049,1.2456368357571972
WIND_LOW,PM10_HIGH,0.09398154166125049,0.4194952132288947,1.6830126077548302,0.038140283415049,1.2932665670284575
"O3_LOW, RAIN_LOW",PM10_HIGH,0.09339659430651241,0.5950310559006211,2.3872614931126352,0.05427369362053139,1.8538395194739221
"PM10_HIGH, RAIN_LOW",O3_LOW,0.09339659430651241,0.4941540577716644,1.8020986804633392,0.041570023808997186,1.4348037976378183
"O3_LOW, PM10_HIGH",RAIN_LOW,0.09339659430651241,0.7089294523926986,1.1463571786141944,0.011924086392864172,1.3109559207467936
O3_LOW,"PM10_HIGH, RAIN_LOW",0.09339659430651241,0.34060203839772457,1.8020986804633392,0.041570023808997186,1.2299052431075597
PM10_HIGH,"O3_LOW, RAIN_LOW",0.09339659430651241,0.37470664928292047,2.3872614931126352,0.05427369362053139,1.348229795682025
"RADIATION_HIGH, RAIN_LOW",HUMIDITY_LOW,0.09333160015598596,0.7413526071244193,2.671300049933563,0.058392956644820984,2.793281498876679
"HUMIDITY_LOW, RAIN_LOW",RADIATION_HIGH,0.09333160015598596,0.3927789934354486,2.3441806024041165,0.05351743222870763,1.37090955507698
"HUMIDITY_LOW, RADIATION_HIGH",RAIN_LOW,0.09333160015598596,0.9003134796238245,1.4558300785593445,0.029222744644259807,3.827805969160889
RADIATION_HIGH,"HUMIDITY_LOW, RAIN_LOW",0.09333160015598596,0.5570209464701319,2.3441806024041165,0.05351743222870763,1.7210325851759156
HUMIDITY_LOW,"RADIATION_HIGH, RAIN_LOW",0.09333160015598596,0.3362997658079625,2.671300049933563,0.058392956644820984,1.3170197709729061
NO2_MID,HUMIDITY_HIGH,0.09320161185493306,0.2836795252225519,1.0245758626934702,0.0022355689794755773,1.0094991616454603
HUMIDITY_HIGH,NO2_MID,0.09320161185493306,0.33661971830985915,1.0245758626934702,0.0022355689794755773,1.0121714311104781
"O3_LOW, TEMP_LOW",RADIATION_LOW,0.09203171714545691,0.46578947368421053,2.777766217870257,0.05890016109391179,1.5580282503638712
"O3_LOW, RADIATION_LOW",TEMP_LOW,0.09203171714545691,0.7946127946127947,2.5776749858554626,0.05632833419358565,3.3679446718647785
"RADIATION_LOW, TEMP_LOW",O3_LOW,0.09203171714545691,0.7977464788732395,2.909250373060835,0.060397548427062984,3.5885144292445443
O3_LOW,"RADIATION_LOW, TEMP_LOW",0.09203171714545691,0.33562455558189147,2.9092503730608352,0.060397548427062984,1.331529318622473
TEMP_LOW,"O3_LOW, RADIATION_LOW",0.09203171714545691,0.29854522454142945,2.577674985855462,0.05632833419358565,1.2604952659761073
RADIATION_LOW,"O3_LOW, TEMP_LOW",0.09203171714545691,0.5488372093023256,2.777766217870257,0.05890016109391179,1.778554878514542
"O3_LOW, WIND_LOW",NO2_HIGH,0.09183673469387756,0.7832594235033259,2.3746265004969795,0.05316255385968857,3.091966889220379
"NO2_HIGH, O3_LOW",WIND_LOW,0.09183673469387756,0.4631268436578171,2.0672090561413325,0.047411264313392355,1.4453417049608392
"NO2_HIGH, WIND_LOW",O3_LOW,0.09183673469387756,0.6953740157480314,2.5359148154300097,0.055622294786397866,2.3825599799410613
O3_LOW,"NO2_HIGH, WIND_LOW",0.09183673469387756,0.33491348660820097,2.5359148154300097,0.055622294786397866,1.3049909577988301
WIND_LOW,"NO2_HIGH, O3_LOW",0.09183673469387756,0.40992167101827676,2.0672090561413325,0.047411264313392355,1.3586380101897022
NO2_HIGH,"O3_LOW, WIND_LOW",0.09183673469387756,0.27842364532019703,2.37462650049698,0.05316255385968857,1.2233640233984622
"O3_LOW, TEMP_LOW",WIND_LOW,0.09170674639282464,0.4641447368421053,2.0717525155360117,0.04744144650535331,1.4480872289326987
"O3_LOW, WIND_LOW",TEMP_LOW,0.09170674639282464,0.782150776053215,2.5372489648650154,0.05556258093537472,3.175282112650573
"TEMP_LOW, WIND_LOW",O3_LOW,0.09170674639282464,0.7761276127612762,2.8304099193991457,0.05930622879843583,3.241979450350698
O3_LOW,"TEMP_LOW, WIND_LOW",0.09170674639282464,0.3344394406257407,2.8304099193991457,0.05930622879843583,1.324959272184022
TEMP_LOW,"O3_LOW, WIND_LOW",0.09170674639282464,0.2974910394265233,2.537248964865015,0.05556258093537472,1.2565683884368775
WIND_LOW,"O3_LOW, TEMP_LOW",0.09170674639282464,0.4093414563388454,2.0717525155360113,0.04744144650535331,1.3585137995733625
WIND_HIGH,TEMP_MID,0.09164175224229819,0.40988372093023256,1.338953488372093,0.02319893250423788,1.1758319091183274
TEMP_MID,WIND_HIGH,0.09164175224229819,0.29936305732484075,1.338953488372093,0.02319893250423788,1.1081632653061224
HUMIDITY_MID,TEMP_MID,0.09138177564019238,0.3315255835887762,1.0829835730566688,0.007002124910798838,1.0380016556887306
TEMP_MID,HUMIDITY_MID,0.09138177564019238,0.29851380042462844,1.082983573056669,0.007002124910798838,1.032607352868508
PM10_LOW,WIND_HIGH,0.09125178733913948,0.33532362073083355,1.4997933803966876,0.030408881555008163,1.168117517644756
WIND_HIGH,PM10_LOW,0.09125178733913948,0.40813953488372096,1.4997933803966876,0.030408881555008163,1.2297991412599978
"HUMIDITY_LOW, RAIN_LOW",WIND_HIGH,0.09073183413492786,0.38183807439824946,1.70783738741031,0.0376050933785906,1.2560141445676969
"RAIN_LOW, WIND_HIGH",HUMIDITY_LOW,0.09073183413492786,0.7011551983927674,2.5264575837168897,0.05481916545618264,2.417559125561052
"HUMIDITY_LOW, WIND_HIGH",RAIN_LOW,0.09073183413492786,0.8741390106449592,1.4135052882588903,0.02654259134356317,3.031762738368471
HUMIDITY_LOW,"RAIN_LOW, WIND_HIGH",0.09073183413492786,0.3269320843091335,2.52645758371689,0.05481916545618264,1.2934751843106562
WIND_HIGH,"HUMIDITY_LOW, RAIN_LOW",0.09073183413492786,0.40581395348837207,1.7078373874103099,0.0376050933785906,1.2830684768703495
PM10_LOW,O3_HIGH,0.09060184583387496,0.3329352758538333,1.2173341621404656,0.016175407595612007,1.0891066313161784
O3_HIGH,PM10_LOW,0.09060184583387496,0.33127376425855515,1.2173341621404656,0.016175407595612007,1.0884416564556099
PM10_HIGH,HUMIDITY_HIGH,0.09034186923176914,0.3624511082138201,1.3090781105581775,0.02133004441923117,1.134226610811571
